8268714;8268714;0;142.79324;163.74536;0
8268714;8268736;2;142.79324;163.74536;0
8268714;8268753;2;142.79324;163.74536;0
8268714;8268770;2;142.79324;163.74536;0
8268714;8268788;2;142.79324;163.74536;0
8268714;8268805;2;142.55768;177.90598;0
8268714;8268822;2;144.93294;191.00241;0
8268714;8268839;2;149.53949;205.7178;0
8268714;8268856;2;151.56664;224.04092;0
8268714;8268874;2;151.78154;242.16678;0
8268714;8268891;2;151.78154;256.74277;0
8268714;8268908;2;154.77763;277.85464;0
8268714;8268925;2;154.77763;293.56503;0
8268714;8268942;2;156.06227;312.0363;0
8268714;8268959;2;157.6948;332.10675;0
8268714;8268976;2;158.77243;356.78754;0
8268714;8268994;2;161.37265;375.255;0
8268714;8269011;2;161.73582;395.12656;0
8268714;8269028;2;163.0667;409.70462;0
8268714;8269045;2;163.76593;423.23157;0
8268714;8269062;2;164.76723;440.5011;0
8268714;8269079;2;166.07869;461.03394;0
8268714;8269096;2;166.76202;477.79572;0
8268714;8269114;2;169.76878;492.46698;0
8268714;8269131;2;171.77719;508.79956;0
8268714;8269148;2;174.43324;523.7998;0
8268714;8269165;2;175.75032;536.6113;0
8268714;8269182;2;178.15814;548.3081;0
8268714;8269199;2;178.74643;558.66394;0
8268714;8269216;2;181.85234;568.6249;0
8268714;8269234;2;181.74252;578.69684;0
8268714;8269251;2;181.74252;585.9134;0
8268714;8269268;2;181.74252;591.53876;0
8268714;8269285;2;181.74252;597.5298;0
8268714;8269302;2;181.74252;599.7319;0
8268714;8269319;2;181.74252;602.4877;0
8268714;8269336;2;181.74252;604.07654;0
8268714;8269354;2;181.74252;604.3151;0
8268714;8269371;2;181.74252;604.3151;0
8268714;8269380;1;181.74252;604.3151;0
