16961363;16961363;0;124.14624;448.27734;0
16961363;16961402;2;124.14624;445.28906;0
16961363;16961419;2;130.83817;442.30078;0
16961363;16961435;2;157.34804;435.2713;0
16961363;16961452;2;184.27908;436.32422;0
16961363;16961473;2;223.90561;436.32422;0
16961363;16961491;2;249.67096;436.32422;0
16961363;16961508;2;272.16467;436.32422;0
16961363;16961526;2;283.64722;436.32422;0
16961363;16961544;2;290.41928;436.32422;0
16961363;16961562;2;306.0482;436.32422;0
16961363;16961579;2;329.54538;436.32422;0
16961363;16961597;2;348.12607;436.32422;0
16961363;16961614;2;351.54654;439.3125;0
16961363;16961622;2;357.33105;439.3125;0
16961363;16961642;2;360.33032;442.30078;0
16961363;16961668;2;376.50897;446.11572;0
16961363;16961686;2;416.68082;455.91394;0
16961363;16961704;2;455.15305;462.5072;0
16961363;16961721;2;478.6073;466.11578;0
16961363;16961739;2;495.28186;466.32422;0
16961363;16961750;2;507.9701;466.32422;0
16961363;16961773;2;515.0521;469.3125;0
16961363;16961791;2;533.00116;471.14008;0
16961363;16961808;2;550.07886;472.30078;0
16961363;16961825;2;560.3332;472.30078;0
16961363;16961838;2;569.521;472.30078;0
16961363;16961858;2;571.01447;472.30078;0
16961363;16961878;2;577.00885;472.30078;0
16961363;16961894;2;587.54956;472.30078;0
16961363;16961914;2;593.28424;472.30078;0
16961363;16961918;2;596.54736;472.30078;0
16961363;16961949;2;599.56476;472.30078;0
16961363;16961967;2;606.30743;472.30078;0
16961363;16961984;2;615.16656;472.30078;0
16961363;16962001;2;622.4179;472.30078;0
16961363;16962020;2;632.8572;472.30078;0
16961363;16962038;2;641.9517;469.3125;0
16961363;16962055;2;654.3475;467.58197;0
16961363;16962072;2;665.774;466.32422;0
16961363;16962086;2;676.6542;461.8418;0
16961363;16962106;2;682.4936;463.33594;0
16961363;16962123;2;684.38635;460.28906;0
16961363;16962141;2;690.9707;460.28906;0
16961363;16962158;2;701.65656;460.28906;0
16961363;16962176;2;721.6369;460.28906;0
16961363;16962194;2;730.52;460.28906;0
16961363;16962211;2;736.9801;460.28906;0
16961363;16962282;1;736.9801;460.28906;0
16962747;16962747;0;109.11694;747.45703;0
16962747;16962770;2;118.092804;747.45703;0
16962747;16962788;2;134.87212;743.89484;0
16962747;16962805;2;154.58543;744.46875;0
16962747;16962822;2;170.83934;744.46875;0
16962747;16962840;2;204.49881;744.46875;0
16962747;16962857;2;253.29657;744.46875;0
16962747;16962875;2;321.73157;744.46875;0
16962747;16962892;2;385.10098;744.46875;0
16962747;16962910;2;440.87738;744.46875;0
16962747;16962927;2;515.4494;744.46875;0
16962747;16962945;2;585.95105;744.46875;0
16962747;16962962;2;663.0811;744.46875;0
16962747;16962980;2;722.1987;744.46875;0
16962747;16962997;2;775.7001;744.46875;0
16962747;16963015;2;799.34357;744.46875;0
16962747;16963030;2;810.7478;744.46875;0
16962747;16963050;2;812.0938;744.46875;0
16962747;16963243;1;812.0938;744.46875;0
16963916;16963916;0;184.19751;937.53516;0
16963916;16963956;2;230.04544;937.53516;0
16963916;16963973;2;295.53622;937.53516;0
16963916;16963990;2;377.0272;940.271;0
16963916;16964006;2;466.6081;943.5703;0
16963916;16964028;2;571.2887;943.5703;0
16963916;16964046;2;647.29175;949.5469;0
16963916;16964064;2;711.60626;952.53516;0
16963916;16964081;2;767.53625;955.52344;0
16963916;16964099;2;815.3803;958.5703;0
16963916;16964116;2;833.5309;965.4165;0
16963916;16964134;2;849.94055;967.53516;0
16963916;16964152;2;860.8956;967.53516;0
16963916;16964159;2;863.3009;967.53516;0
16963916;16964178;2;867.7998;967.53516;0
16963916;16964257;2;876.20966;967.53516;0
16963916;16964266;2;879.7766;967.53516;0
16963916;16964322;1;879.7766;967.53516;0
16964835;16964835;0;243.22705;418.27734;0
16964835;16964871;2;268.67053;416.23608;0
16964835;16964889;2;332.1703;402.81354;0
16964835;16964907;2;398.96378;398.29688;0
16964835;16964924;2;450.4777;398.29688;0
16964835;16964942;2;515.7592;398.29688;0
16964835;16964959;2;577.6983;398.29688;0
16964835;16964977;2;639.974;395.25;0
16964835;16964994;2;692.529;392.26172;0
16964835;16965012;2;721.3127;386.28516;0
16964835;16965029;2;739.26874;385.0;0
16964835;16965047;2;757.3136;383.29688;0
16964835;16965065;2;774.6445;383.29688;0
16964835;16965082;2;784.7686;380.25;0
16964835;16965100;2;794.52106;377.26172;0
16964835;16965117;2;802.9759;377.26172;0
16964835;16965130;2;810.7478;374.27344;0
16964835;16965131;1;810.7478;374.27344;0
16965651;16965651;0;240.22778;690.4453;0
16965651;16965692;2;269.16714;693.4336;0
16965651;16965709;2;334.43408;693.4336;0
16965651;16965726;2;417.91074;693.4336;0
16965651;16965742;2;515.23615;693.4336;0
16965651;16965762;2;621.363;705.8361;0
16965651;16965780;2;703.1402;712.12756;0
16965651;16965797;2;769.9604;724.5849;0
16965651;16965814;2;818.15015;729.46875;0
16965651;16965831;2;851.76483;729.46875;0
16965651;16965849;2;880.1217;729.46875;0
16965651;16965866;2;897.76373;729.46875;0
16965651;16965870;2;902.32434;729.46875;0
16965651;16966018;1;902.32434;729.46875;0
